id,num_sold
230220,73.83435704023304
230221,1006.648434171072
230222,771.2733868374705
230223,319.3956767239344
230224,421.4307809728163
230225,464.7783878324393
230226,1397.5924649632782
230227,1162.2174176296767
230228,710.3397075161406
230229,812.3748117650225
230230,602.4547868402702
230231,1535.268863971109
230232,1299.8938166375076
230233,848.0161065239715
230234,950.0512107728534
230235,73.83435704023304
230236,1006.648434171072
230237,771.2733868374705
230238,319.3956767239344
230239,421.4307809728163
230240,464.7783878324393
230241,1397.5924649632782
230242,1162.2174176296767
230243,710.3397075161406
230244,812.3748117650225
230245,602.4547868402702
230246,1535.268863971109
230247,1299.8938166375076
230248,848.0161065239715
230249,950.0512107728534
230250,-224.1377059777151
230251,708.6763711531239
230252,473.3013238195224
230253,21.423613705986327
230254,123.45871795486823
230255,166.80632481449118
230256,1099.62040194533
230257,864.2453546117285
230258,412.3676444981925
230259,514.4027487470744
230260,304.4827238223221
230261,1237.296800953161
230262,1001.9217536195595
230263,550.0440435060234
230264,652.0791477549053
230265,-630.5146095059217
230266,302.29946762491727
230267,66.92442029131576
230268,-384.9532898222203
230269,-282.9181855733384
230270,-239.57057871371535
230271,693.2434984171234
230272,457.86845108352196
230273,5.990740969985836
230274,108.02584521886774
230275,-101.89417970588443
230276,830.9198974249543
230277,595.5448500913528
230278,143.66713997781676
230279,245.70224422669867
230280,643.5744654601788
230281,1576.3885425910178
230282,1341.0134952574163
230283,889.1357851438802
230284,991.1708893927621
230285,1034.518496252385
230286,1967.332573383224
230287,1731.9575260496224
230288,1280.0798159360863
230289,1382.1149201849682
230290,1172.194895260216
230291,2105.008972391055
230292,1869.6339250574533
230293,1417.7562149439173
230294,1519.7913191927992
230295,73.83435704023304
230296,1006.648434171072
230297,771.2733868374705
230298,319.3956767239344
230299,421.4307809728163
230300,464.7783878324393
230301,1397.5924649632782
230302,1162.2174176296767
230303,710.3397075161406
230304,812.3748117650225
230305,602.4547868402702
230306,1535.268863971109
230307,1299.8938166375076
230308,848.0161065239715
230309,950.0512107728534
230310,73.83435704023304
230311,1006.648434171072
230312,771.2733868374705
230313,319.3956767239344
230314,421.4307809728163
230315,464.7783878324393
230316,1397.5924649632782
230317,1162.2174176296767
230318,710.3397075161406
230319,812.3748117650225
230320,602.4547868402702
230321,1535.268863971109
230322,1299.8938166375076
230323,848.0161065239715
230324,950.0512107728534
230325,73.83435704023304
230326,1006.648434171072
230327,771.2733868374705
230328,319.3956767239344
230329,421.4307809728163
230330,464.7783878324393
230331,1397.5924649632782
230332,1162.2174176296767
230333,710.3397075161406
230334,812.3748117650225
230335,602.4547868402702
230336,1535.268863971109
230337,1299.8938166375076
230338,848.0161065239715
230339,950.0512107728534
230340,-224.1377059777151
230341,708.6763711531239
230342,473.3013238195224
230343,21.423613705986327
230344,123.45871795486823
230345,166.80632481449118
230346,1099.62040194533
230347,864.2453546117285
230348,412.3676444981925
230349,514.4027487470744
230350,304.4827238223221
230351,1237.296800953161
230352,1001.9217536195595
230353,550.0440435060234
230354,652.0791477549053
230355,-630.5146095059217
230356,302.29946762491727
230357,66.92442029131576
230358,-384.9532898222203
230359,-282.9181855733384
230360,-239.57057871371535
230361,693.2434984171234
230362,457.86845108352196
230363,5.990740969985836
230364,108.02584521886774
230365,-101.89417970588443
230366,830.9198974249543
230367,595.5448500913528
230368,143.66713997781676
230369,245.70224422669867
230370,643.5744654601788
230371,1576.3885425910178
230372,1341.0134952574163
230373,889.1357851438802
230374,991.1708893927621
230375,1034.518496252385
230376,1967.332573383224
230377,1731.9575260496224
230378,1280.0798159360863
230379,1382.1149201849682
230380,1172.194895260216
230381,2105.008972391055
230382,1869.6339250574533
230383,1417.7562149439173
230384,1519.7913191927992
230385,73.83435704023304
230386,1006.648434171072
230387,771.2733868374705
230388,319.3956767239344
230389,421.4307809728163
230390,464.7783878324393
230391,1397.5924649632782
230392,1162.2174176296767
230393,710.3397075161406
230394,812.3748117650225
230395,602.4547868402702
230396,1535.268863971109
230397,1299.8938166375076
230398,848.0161065239715
230399,950.0512107728534
230400,73.83435704023304
230401,1006.648434171072
230402,771.2733868374705
230403,319.3956767239344
230404,421.4307809728163
230405,464.7783878324393
230406,1397.5924649632782
230407,1162.2174176296767
230408,710.3397075161406
230409,812.3748117650225
230410,602.4547868402702
230411,1535.268863971109
230412,1299.8938166375076
230413,848.0161065239715
230414,950.0512107728534
230415,73.83435704023304
230416,1006.648434171072
230417,771.2733868374705
230418,319.3956767239344
230419,421.4307809728163
230420,464.7783878324393
230421,1397.5924649632782
230422,1162.2174176296767
230423,710.3397075161406
230424,812.3748117650225
230425,602.4547868402702
230426,1535.268863971109
230427,1299.8938166375076
230428,848.0161065239715
230429,950.0512107728534
230430,-224.1377059777151
230431,708.6763711531239
230432,473.3013238195224
230433,21.423613705986327
230434,123.45871795486823
230435,166.80632481449118
230436,1099.62040194533
230437,864.2453546117285
230438,412.3676444981925
230439,514.4027487470744
230440,304.4827238223221
230441,1237.296800953161
230442,1001.9217536195595
230443,550.0440435060234
230444,652.0791477549053
230445,-630.5146095059217
230446,302.29946762491727
230447,66.92442029131576
230448,-384.9532898222203
230449,-282.9181855733384
230450,-239.57057871371535
230451,693.2434984171234
230452,457.86845108352196
230453,5.990740969985836
230454,108.02584521886774
230455,-101.89417970588443
230456,830.9198974249543
230457,595.5448500913528
230458,143.66713997781676
230459,245.70224422669867
230460,643.5744654601788
230461,1576.3885425910178
230462,1341.0134952574163
230463,889.1357851438802
230464,991.1708893927621
230465,1034.518496252385
230466,1967.332573383224
230467,1731.9575260496224
230468,1280.0798159360863
230469,1382.1149201849682
230470,1172.194895260216
230471,2105.008972391055
230472,1869.6339250574533
230473,1417.7562149439173
230474,1519.7913191927992
230475,73.83435704023304
230476,1006.648434171072
230477,771.2733868374705
230478,319.3956767239344
230479,421.4307809728163
230480,464.7783878324393
230481,1397.5924649632782
230482,1162.2174176296767
230483,710.3397075161406
230484,812.3748117650225
230485,602.4547868402702
230486,1535.268863971109
230487,1299.8938166375076
230488,848.0161065239715
230489,950.0512107728534
230490,73.83435704023304
230491,1006.648434171072
230492,771.2733868374705
230493,319.3956767239344
230494,421.4307809728163
230495,464.7783878324393
230496,1397.5924649632782
230497,1162.2174176296767
230498,710.3397075161406
230499,812.3748117650225
230500,602.4547868402702
230501,1535.268863971109
230502,1299.8938166375076
230503,848.0161065239715
230504,950.0512107728534
230505,73.83435704023304
230506,1006.648434171072
230507,771.2733868374705
230508,319.3956767239344
230509,421.4307809728163
230510,464.7783878324393
230511,1397.5924649632782
230512,1162.2174176296767
230513,710.3397075161406
230514,812.3748117650225
230515,602.4547868402702
230516,1535.268863971109
230517,1299.8938166375076
230518,848.0161065239715
230519,950.0512107728534
230520,-224.1377059777151
230521,708.6763711531239
230522,473.3013238195224
230523,21.423613705986327
230524,123.45871795486823
230525,166.80632481449118
230526,1099.62040194533
230527,864.2453546117285
230528,412.3676444981925
230529,514.4027487470744
230530,304.4827238223221
230531,1237.296800953161
230532,1001.9217536195595
230533,550.0440435060234
230534,652.0791477549053
230535,-630.5146095059217
230536,302.29946762491727
230537,66.92442029131576
230538,-384.9532898222203
230539,-282.9181855733384
230540,-239.57057871371535
230541,693.2434984171234
230542,457.86845108352196
230543,5.990740969985836
230544,108.02584521886774
230545,-101.89417970588443
230546,830.9198974249543
230547,595.5448500913528
230548,143.66713997781676
230549,245.70224422669867
230550,643.5744654601788
230551,1576.3885425910178
230552,1341.0134952574163
230553,889.1357851438802
230554,991.1708893927621
230555,1034.518496252385
230556,1967.332573383224
230557,1731.9575260496224
230558,1280.0798159360863
230559,1382.1149201849682
230560,1172.194895260216
230561,2105.008972391055
230562,1869.6339250574533
230563,1417.7562149439173
230564,1519.7913191927992
230565,73.83435704023304
230566,1006.648434171072
230567,771.2733868374705
230568,319.3956767239344
230569,421.4307809728163
230570,464.7783878324393
230571,1397.5924649632782
230572,1162.2174176296767
230573,710.3397075161406
230574,812.3748117650225
230575,602.4547868402702
230576,1535.268863971109
230577,1299.8938166375076
230578,848.0161065239715
230579,950.0512107728534
230580,73.83435704023304
230581,1006.648434171072
230582,771.2733868374705
230583,319.3956767239344
230584,421.4307809728163
230585,464.7783878324393
230586,1397.5924649632782
230587,1162.2174176296767
230588,710.3397075161406
230589,812.3748117650225
230590,602.4547868402702
230591,1535.268863971109
230592,1299.8938166375076
230593,848.0161065239715
230594,950.0512107728534
230595,73.83435704023304
230596,1006.648434171072
230597,771.2733868374705
230598,319.3956767239344
230599,421.4307809728163
230600,464.7783878324393
230601,1397.5924649632782
230602,1162.2174176296767
230603,710.3397075161406
230604,812.3748117650225
230605,602.4547868402702
230606,1535.268863971109
230607,1299.8938166375076
230608,848.0161065239715
230609,950.0512107728534
230610,-224.1377059777151
230611,708.6763711531239
230612,473.3013238195224
230613,21.423613705986327
230614,123.45871795486823
230615,166.80632481449118
230616,1099.62040194533
230617,864.2453546117285
230618,412.3676444981925
230619,514.4027487470744
230620,304.4827238223221
230621,1237.296800953161
230622,1001.9217536195595
230623,550.0440435060234
230624,652.0791477549053
230625,-630.5146095059217
230626,302.29946762491727
230627,66.92442029131576
230628,-384.9532898222203
230629,-282.9181855733384
230630,-239.57057871371535
230631,693.2434984171234
230632,457.86845108352196
230633,5.990740969985836
230634,108.02584521886774
230635,-101.89417970588443
230636,830.9198974249543
230637,595.5448500913528
230638,143.66713997781676
230639,245.70224422669867
230640,643.5744654601788
230641,1576.3885425910178
230642,1341.0134952574163
230643,889.1357851438802
230644,991.1708893927621
230645,1034.518496252385
230646,1967.332573383224
230647,1731.9575260496224
230648,1280.0798159360863
230649,1382.1149201849682
230650,1172.194895260216
230651,2105.008972391055
230652,1869.6339250574533
230653,1417.7562149439173
230654,1519.7913191927992
230655,73.83435704023304
230656,1006.648434171072
230657,771.2733868374705
230658,319.3956767239344
230659,421.4307809728163
230660,464.7783878324393
230661,1397.5924649632782
230662,1162.2174176296767
230663,710.3397075161406
230664,812.3748117650225
230665,602.4547868402702
230666,1535.268863971109
230667,1299.8938166375076
230668,848.0161065239715
230669,950.0512107728534
230670,73.83435704023304
230671,1006.648434171072
230672,771.2733868374705
230673,319.3956767239344
230674,421.4307809728163
230675,464.7783878324393
230676,1397.5924649632782
230677,1162.2174176296767
230678,710.3397075161406
230679,812.3748117650225
230680,602.4547868402702
230681,1535.268863971109
230682,1299.8938166375076
230683,848.0161065239715
230684,950.0512107728534
230685,73.83435704023304
230686,1006.648434171072
230687,771.2733868374705
230688,319.3956767239344
230689,421.4307809728163
230690,464.7783878324393
230691,1397.5924649632782
230692,1162.2174176296767
230693,710.3397075161406
230694,812.3748117650225
230695,602.4547868402702
230696,1535.268863971109
230697,1299.8938166375076
230698,848.0161065239715
230699,950.0512107728534
230700,-224.1377059777151
230701,708.6763711531239
230702,473.3013238195224
230703,21.423613705986327
230704,123.45871795486823
230705,166.80632481449118
230706,1099.62040194533
230707,864.2453546117285
230708,412.3676444981925
230709,514.4027487470744
230710,304.4827238223221
230711,1237.296800953161
230712,1001.9217536195595
230713,550.0440435060234
230714,652.0791477549053
230715,-630.5146095059217
230716,302.29946762491727
230717,66.92442029131576
230718,-384.9532898222203
230719,-282.9181855733384
230720,-239.57057871371535
230721,693.2434984171234
230722,457.86845108352196
230723,5.990740969985836
230724,108.02584521886774
230725,-101.89417970588443
230726,830.9198974249543
230727,595.5448500913528
230728,143.66713997781676
230729,245.70224422669867
230730,643.5744654601788
230731,1576.3885425910178
230732,1341.0134952574163
230733,889.1357851438802
230734,991.1708893927621
230735,1034.518496252385
230736,1967.332573383224
230737,1731.9575260496224
230738,1280.0798159360863
230739,1382.1149201849682
230740,1172.194895260216
230741,2105.008972391055
230742,1869.6339250574533
230743,1417.7562149439173
230744,1519.7913191927992
230745,73.83435704023304
230746,1006.648434171072
230747,771.2733868374705
230748,319.3956767239344
230749,421.4307809728163
230750,464.7783878324393
230751,1397.5924649632782
230752,1162.2174176296767
230753,710.3397075161406
230754,812.3748117650225
230755,602.4547868402702
230756,1535.268863971109
230757,1299.8938166375076
230758,848.0161065239715
230759,950.0512107728534
230760,73.83435704023304
230761,1006.648434171072
230762,771.2733868374705
230763,319.3956767239344
230764,421.4307809728163
230765,464.7783878324393
230766,1397.5924649632782
230767,1162.2174176296767
230768,710.3397075161406
230769,812.3748117650225
230770,602.4547868402702
230771,1535.268863971109
230772,1299.8938166375076
230773,848.0161065239715
230774,950.0512107728534
230775,73.83435704023304
230776,1006.648434171072
230777,771.2733868374705
230778,319.3956767239344
230779,421.4307809728163
230780,464.7783878324393
230781,1397.5924649632782
230782,1162.2174176296767
230783,710.3397075161406
230784,812.3748117650225
230785,602.4547868402702
230786,1535.268863971109
230787,1299.8938166375076
230788,848.0161065239715
230789,950.0512107728534
230790,-224.1377059777151
230791,708.6763711531239
230792,473.3013238195224
230793,21.423613705986327
230794,123.45871795486823
230795,166.80632481449118
230796,1099.62040194533
230797,864.2453546117285
230798,412.3676444981925
230799,514.4027487470744
230800,304.4827238223221
230801,1237.296800953161
230802,1001.9217536195595
230803,550.0440435060234
230804,652.0791477549053
230805,-630.5146095059217
230806,302.29946762491727
230807,66.92442029131576
230808,-384.9532898222203
230809,-282.9181855733384
230810,-239.57057871371535
230811,693.2434984171234
230812,457.86845108352196
230813,5.990740969985836
230814,108.02584521886774
230815,-101.89417970588443
230816,830.9198974249543
230817,595.5448500913528
230818,143.66713997781676
230819,245.70224422669867
230820,643.5744654601788
230821,1576.3885425910178
230822,1341.0134952574163
230823,889.1357851438802
230824,991.1708893927621
230825,1034.518496252385
230826,1967.332573383224
230827,1731.9575260496224
230828,1280.0798159360863
230829,1382.1149201849682
230830,1172.194895260216
230831,2105.008972391055
230832,1869.6339250574533
230833,1417.7562149439173
230834,1519.7913191927992
230835,73.83435704023304
230836,1006.648434171072
230837,771.2733868374705
230838,319.3956767239344
230839,421.4307809728163
230840,464.7783878324393
230841,1397.5924649632782
230842,1162.2174176296767
230843,710.3397075161406
230844,812.3748117650225
230845,602.4547868402702
230846,1535.268863971109
230847,1299.8938166375076
230848,848.0161065239715
230849,950.0512107728534
230850,73.83435704023304
230851,1006.648434171072
230852,771.2733868374705
230853,319.3956767239344
230854,421.4307809728163
230855,464.7783878324393
230856,1397.5924649632782
230857,1162.2174176296767
230858,710.3397075161406
230859,812.3748117650225
230860,602.4547868402702
230861,1535.268863971109
230862,1299.8938166375076
230863,848.0161065239715
230864,950.0512107728534
230865,73.83435704023304
230866,1006.648434171072
230867,771.2733868374705
230868,319.3956767239344
230869,421.4307809728163
230870,464.7783878324393
230871,1397.5924649632782
230872,1162.2174176296767
230873,710.3397075161406
230874,812.3748117650225
230875,602.4547868402702
230876,1535.268863971109
230877,1299.8938166375076
230878,848.0161065239715
230879,950.0512107728534
230880,-224.1377059777151
230881,708.6763711531239
230882,473.3013238195224
230883,21.423613705986327
230884,123.45871795486823
230885,166.80632481449118
230886,1099.62040194533
230887,864.2453546117285
230888,412.3676444981925
230889,514.4027487470744
230890,304.4827238223221
230891,1237.296800953161
230892,1001.9217536195595
230893,550.0440435060234
230894,652.0791477549053
230895,-630.5146095059217
230896,302.29946762491727
230897,66.92442029131576
230898,-384.9532898222203
230899,-282.9181855733384
230900,-239.57057871371535
230901,693.2434984171234
230902,457.86845108352196
230903,5.990740969985836
230904,108.02584521886774
230905,-101.89417970588443
230906,830.9198974249543
230907,595.5448500913528
230908,143.66713997781676
230909,245.70224422669867
230910,643.5744654601788
230911,1576.3885425910178
230912,1341.0134952574163
230913,889.1357851438802
230914,991.1708893927621
230915,1034.518496252385
230916,1967.332573383224
230917,1731.9575260496224
230918,1280.0798159360863
230919,1382.1149201849682
230920,1172.194895260216
230921,2105.008972391055
230922,1869.6339250574533
230923,1417.7562149439173
230924,1519.7913191927992
230925,73.83435704023304
230926,1006.648434171072
230927,771.2733868374705
230928,319.3956767239344
230929,421.4307809728163
230930,464.7783878324393
230931,1397.5924649632782
230932,1162.2174176296767
230933,710.3397075161406
230934,812.3748117650225
230935,602.4547868402702
230936,1535.268863971109
230937,1299.8938166375076
230938,848.0161065239715
230939,950.0512107728534
230940,73.83435704023304
230941,1006.648434171072
230942,771.2733868374705
230943,319.3956767239344
230944,421.4307809728163
230945,464.7783878324393
230946,1397.5924649632782
230947,1162.2174176296767
230948,710.3397075161406
230949,812.3748117650225
230950,602.4547868402702
230951,1535.268863971109
230952,1299.8938166375076
230953,848.0161065239715
230954,950.0512107728534
230955,73.83435704023304
230956,1006.648434171072
230957,771.2733868374705
230958,319.3956767239344
230959,421.4307809728163
230960,464.7783878324393
230961,1397.5924649632782
230962,1162.2174176296767
230963,710.3397075161406
230964,812.3748117650225
230965,602.4547868402702
230966,1535.268863971109
230967,1299.8938166375076
230968,848.0161065239715
230969,950.0512107728534
230970,-224.1377059777151
230971,708.6763711531239
230972,473.3013238195224
230973,21.423613705986327
230974,123.45871795486823
230975,166.80632481449118
230976,1099.62040194533
230977,864.2453546117285
230978,412.3676444981925
230979,514.4027487470744
230980,304.4827238223221
230981,1237.296800953161
230982,1001.9217536195595
230983,550.0440435060234
230984,652.0791477549053
230985,-630.5146095059217
230986,302.29946762491727
230987,66.92442029131576
230988,-384.9532898222203
230989,-282.9181855733384
230990,-239.57057871371535
230991,693.2434984171234
230992,457.86845108352196
230993,5.990740969985836
230994,108.02584521886774
230995,-101.89417970588443
230996,830.9198974249543
230997,595.5448500913528
230998,143.66713997781676
230999,245.70224422669867
231000,643.5744654601788
231001,1576.3885425910178
231002,1341.0134952574163
231003,889.1357851438802
231004,991.1708893927621
231005,1034.518496252385
231006,1967.332573383224
231007,1731.9575260496224
231008,1280.0798159360863
231009,1382.1149201849682
231010,1172.194895260216
231011,2105.008972391055
231012,1869.6339250574533
231013,1417.7562149439173
231014,1519.7913191927992
231015,73.83435704023304
231016,1006.648434171072
231017,771.2733868374705
231018,319.3956767239344
231019,421.4307809728163
231020,464.7783878324393
231021,1397.5924649632782
231022,1162.2174176296767
231023,710.3397075161406
231024,812.3748117650225
231025,602.4547868402702
231026,1535.268863971109
231027,1299.8938166375076
231028,848.0161065239715
231029,950.0512107728534
231030,73.83435704023304
231031,1006.648434171072
231032,771.2733868374705
231033,319.3956767239344
231034,421.4307809728163
231035,464.7783878324393
231036,1397.5924649632782
231037,1162.2174176296767
231038,710.3397075161406
231039,812.3748117650225
231040,602.4547868402702
231041,1535.268863971109
231042,1299.8938166375076
231043,848.0161065239715
231044,950.0512107728534
231045,73.83435704023304
231046,1006.648434171072
231047,771.2733868374705
231048,319.3956767239344
231049,421.4307809728163
231050,464.7783878324393
231051,1397.5924649632782
231052,1162.2174176296767
231053,710.3397075161406
231054,812.3748117650225
231055,602.4547868402702
231056,1535.268863971109
231057,1299.8938166375076
231058,848.0161065239715
231059,950.0512107728534
231060,-224.1377059777151
231061,708.6763711531239
231062,473.3013238195224
231063,21.423613705986327
231064,123.45871795486823
231065,166.80632481449118
231066,1099.62040194533
231067,864.2453546117285
231068,412.3676444981925
231069,514.4027487470744
231070,304.4827238223221
231071,1237.296800953161
231072,1001.9217536195595
231073,550.0440435060234
231074,652.0791477549053
231075,-630.5146095059217
231076,302.29946762491727
231077,66.92442029131576
231078,-384.9532898222203
231079,-282.9181855733384
231080,-239.57057871371535
231081,693.2434984171234
231082,457.86845108352196
231083,5.990740969985836
231084,108.02584521886774
231085,-101.89417970588443
231086,830.9198974249543
231087,595.5448500913528
231088,143.66713997781676
231089,245.70224422669867
231090,643.5744654601788
231091,1576.3885425910178
231092,1341.0134952574163
231093,889.1357851438802
231094,991.1708893927621
231095,1034.518496252385
231096,1967.332573383224
231097,1731.9575260496224
231098,1280.0798159360863
231099,1382.1149201849682
231100,1172.194895260216
231101,2105.008972391055
231102,1869.6339250574533
231103,1417.7562149439173
231104,1519.7913191927992
231105,73.83435704023304
231106,1006.648434171072
231107,771.2733868374705
231108,319.3956767239344
231109,421.4307809728163
231110,464.7783878324393
231111,1397.5924649632782
231112,1162.2174176296767
231113,710.3397075161406
231114,812.3748117650225
231115,602.4547868402702
231116,1535.268863971109
231117,1299.8938166375076
231118,848.0161065239715
231119,950.0512107728534
231120,73.83435704023304
231121,1006.648434171072
231122,771.2733868374705
231123,319.3956767239344
231124,421.4307809728163
231125,464.7783878324393
231126,1397.5924649632782
231127,1162.2174176296767
231128,710.3397075161406
231129,812.3748117650225
231130,602.4547868402702
231131,1535.268863971109
231132,1299.8938166375076
231133,848.0161065239715
231134,950.0512107728534
231135,73.83435704023304
231136,1006.648434171072
231137,771.2733868374705
231138,319.3956767239344
231139,421.4307809728163
231140,464.7783878324393
231141,1397.5924649632782
231142,1162.2174176296767
231143,710.3397075161406
231144,812.3748117650225
231145,602.4547868402702
231146,1535.268863971109
231147,1299.8938166375076
231148,848.0161065239715
231149,950.0512107728534
231150,-224.1377059777151
231151,708.6763711531239
231152,473.3013238195224
231153,21.423613705986327
231154,123.45871795486823
231155,166.80632481449118
231156,1099.62040194533
231157,864.2453546117285
231158,412.3676444981925
231159,514.4027487470744
231160,304.4827238223221
231161,1237.296800953161
231162,1001.9217536195595
231163,550.0440435060234
231164,652.0791477549053
231165,-630.5146095059217
231166,302.29946762491727
231167,66.92442029131576
231168,-384.9532898222203
231169,-282.9181855733384
231170,-239.57057871371535
231171,693.2434984171234
231172,457.86845108352196
231173,5.990740969985836
231174,108.02584521886774
231175,-101.89417970588443
231176,830.9198974249543
231177,595.5448500913528
231178,143.66713997781676
231179,245.70224422669867
231180,643.5744654601788
231181,1576.3885425910178
231182,1341.0134952574163
231183,889.1357851438802
231184,991.1708893927621
231185,1034.518496252385
231186,1967.332573383224
231187,1731.9575260496224
231188,1280.0798159360863
231189,1382.1149201849682
231190,1172.194895260216
231191,2105.008972391055
231192,1869.6339250574533
231193,1417.7562149439173
231194,1519.7913191927992
231195,73.83435704023304
231196,1006.648434171072
231197,771.2733868374705
231198,319.3956767239344
231199,421.4307809728163
231200,464.7783878324393
231201,1397.5924649632782
231202,1162.2174176296767
231203,710.3397075161406
231204,812.3748117650225
231205,602.4547868402702
231206,1535.268863971109
231207,1299.8938166375076
231208,848.0161065239715
231209,950.0512107728534
231210,73.83435704023304
231211,1006.648434171072
231212,771.2733868374705
231213,319.3956767239344
231214,421.4307809728163
231215,464.7783878324393
231216,1397.5924649632782
231217,1162.2174176296767
231218,710.3397075161406
231219,812.3748117650225
231220,602.4547868402702
231221,1535.268863971109
231222,1299.8938166375076
231223,848.0161065239715
231224,950.0512107728534
231225,73.83435704023304
231226,1006.648434171072
231227,771.2733868374705
231228,319.3956767239344
231229,421.4307809728163
231230,464.7783878324393
231231,1397.5924649632782
231232,1162.2174176296767
231233,710.3397075161406
231234,812.3748117650225
231235,602.4547868402702
231236,1535.268863971109
231237,1299.8938166375076
231238,848.0161065239715
231239,950.0512107728534
231240,-224.1377059777151
231241,708.6763711531239
231242,473.3013238195224
231243,21.423613705986327
231244,123.45871795486823
231245,166.80632481449118
231246,1099.62040194533
231247,864.2453546117285
231248,412.3676444981925
231249,514.4027487470744
231250,304.4827238223221
231251,1237.296800953161
231252,1001.9217536195595
231253,550.0440435060234
231254,652.0791477549053
231255,-630.5146095059217
231256,302.29946762491727
231257,66.92442029131576
231258,-384.9532898222203
231259,-282.9181855733384
231260,-239.57057871371535
231261,693.2434984171234
231262,457.86845108352196
231263,5.990740969985836
231264,108.02584521886774
231265,-101.89417970588443
231266,830.9198974249543
231267,595.5448500913528
231268,143.66713997781676
231269,245.70224422669867
231270,643.5744654601788
231271,1576.3885425910178
231272,1341.0134952574163
231273,889.1357851438802
231274,991.1708893927621
231275,1034.518496252385
231276,1967.332573383224
231277,1731.9575260496224
231278,1280.0798159360863
231279,1382.1149201849682
231280,1172.194895260216
231281,2105.008972391055
231282,1869.6339250574533
231283,1417.7562149439173
231284,1519.7913191927992
231285,73.83435704023304
231286,1006.648434171072
231287,771.2733868374705
231288,319.3956767239344
231289,421.4307809728163
231290,464.7783878324393
231291,1397.5924649632782
231292,1162.2174176296767
231293,710.3397075161406
231294,812.3748117650225
231295,602.4547868402702
231296,1535.268863971109
231297,1299.8938166375076
231298,848.0161065239715
231299,950.0512107728534
231300,73.83435704023304
231301,1006.648434171072
231302,771.2733868374705
231303,319.3956767239344
231304,421.4307809728163
231305,464.7783878324393
231306,1397.5924649632782
231307,1162.2174176296767
231308,710.3397075161406
231309,812.3748117650225
231310,602.4547868402702
231311,1535.268863971109
231312,1299.8938166375076
231313,848.0161065239715
231314,950.0512107728534
231315,73.83435704023304
231316,1006.648434171072
231317,771.2733868374705
231318,319.3956767239344
231319,421.4307809728163
231320,464.7783878324393
231321,1397.5924649632782
231322,1162.2174176296767
231323,710.3397075161406
231324,812.3748117650225
231325,602.4547868402702
231326,1535.268863971109
231327,1299.8938166375076
231328,848.0161065239715
231329,950.0512107728534
231330,-224.1377059777151
231331,708.6763711531239
231332,473.3013238195224
231333,21.423613705986327
231334,123.45871795486823
231335,166.80632481449118
231336,1099.62040194533
231337,864.2453546117285
231338,412.3676444981925
231339,514.4027487470744
231340,304.4827238223221
231341,1237.296800953161
231342,1001.9217536195595
231343,550.0440435060234
231344,652.0791477549053
231345,-630.5146095059217
231346,302.29946762491727
231347,66.92442029131576
231348,-384.9532898222203
231349,-282.9181855733384
231350,-239.57057871371535
231351,693.2434984171234
231352,457.86845108352196
231353,5.990740969985836
231354,108.02584521886774
231355,-101.89417970588443
231356,830.9198974249543
231357,595.5448500913528
231358,143.66713997781676
231359,245.70224422669867
231360,643.5744654601788
231361,1576.3885425910178
231362,1341.0134952574163
231363,889.1357851438802
231364,991.1708893927621
231365,1034.518496252385
231366,1967.332573383224
231367,1731.9575260496224
231368,1280.0798159360863
231369,1382.1149201849682
231370,1172.194895260216
